"father","son"
65.1061663482497,63.30720079365
66.5891254471799,64.1042811036024
67.6730662084807,66.6048002596452
69.2359708037157,74.1249484113639
68.8966840837192,68.1248951472253
69.3467829550742,68.7559077060839
70.7202603721414,65.8540849875561
63.911847185882,68.9554354796089
71.0256371815918,67.2521755074317
68.6663716285814,70.7782639207074
71.9299120386318,70.8445603792469
69.6736656377162,73.1362969874861
71.9650756183376,70.6535241280331
68.608461467437,69.2147749864008
71.5478450026393,67.9207701386906
70.9666870827189,70.9407740970894
68.0806266470624,68.7579955826369
64.5323892803535,66.2293738516307
74.3862971310733,73.3288746367587
68.6105743782654,67.114180320346
69.5660354980886,69.7398370402946
62.8292409069593,61.47595321688
65.4339932201096,68.7249816885236
66.8466760817773,68.6889061832346
68.3994564885255,68.5140022571821
68.1526678444569,69.6008234819694
66.5017016176391,68.9976196770443
66.1950565149442,66.6921695959644
68.9731017939981,64.7145130177358
68.5793825593074,71.1630880664
69.9182242490262,66.8202421439257
74.2528106448696,70.3180275911838
67.9510873080324,69.923322772651
69.2677594109259,66.7811476769209
68.8146304667714,70.3176541998933
72.3526855856884,70.9089013703238
68.7539984808369,71.5379551049121
69.6298397899619,72.9431305447266
66.5123837299864,67.6366842696123
69.85090665424,71.38856681216
67.6265146440763,67.9058584294161
64.5807281682119,66.4564723217915
68.4415810374769,70.0846053633274
66.3490548914137,66.4968177797562
71.5360459514186,68.3408908694234
67.1901118641441,66.4228831081618
70.7602872014046,73.6916240483237
69.1686798175317,73.6133900106644
64.9373735947141,70.487569753464
69.1629034022389,68.500978351264
71.9363973001867,70.6637427397235
69.9370221181286,68.41549763845
69.8202903153253,72.0635473195698
69.7800268867173,71.7597688654481
66.920340406226,70.5732009330991
73.8675597664575,73.0968938765467
65.0538128163128,64.6605723886448
67.5525657254583,70.8097082443346
73.2364667505086,73.5025877136768
70.0186800613788,73.8687828157124
71.4636174303759,72.5332837624778
66.7056835872059,67.5566767437566
70.6305222879455,69.1197372293772
74.454441823999,72.5809356573137
70.5300302242287,72.4559541242887
73.1992135263384,71.8349217892871
74.2721572947819,73.0427451982161
71.2461290770398,73.3427349410015
65.6917997775343,66.5332577663472
65.6281786504478,70.9032012290322
71.4153666104424,68.3069591475057
67.7037062560333,67.4929186427482
68.0445324617275,68.4497510871256
69.14152400142,67.0087826429008
67.4241977987992,69.470314967001
65.595039627342,64.4821009727122
69.1521613518121,65.7487467469692
67.9286558756753,72.0576058042945
71.5775714875814,68.4453830514754
67.3256365914379,66.17203202477
68.4221933283509,67.7512097076259
71.320246603671,67.8981572521715
68.5659416590091,64.9079042818492
72.437806798983,69.720546722056
68.0207975572692,68.8791842567801
72.1252919647139,69.3758948807635
69.9900238203214,69.3909314419418
69.7461893917879,66.4498373702482
65.8451311441564,70.7046200150674
70.1480527755037,67.5557202177835
70.7378699087261,66.2611790396721
70.0400035553898,66.0488566839211
68.3589207666492,68.6904647169618
72.3732860636998,72.3675555990901
72.9496775125445,68.093806414782
69.7140652727635,68.5307910095563
66.0684316491676,68.2710089388197
67.1637656399888,69.8331181281451
65.4551719878214,66.2663357008782
67.6775271282453,68.0202541077929
72.6134265479101,71.3443243874697
72.0549888201933,68.3568669310107
65.7653484552903,67.140599668284
66.1673943985364,63.1719241761335
70.7115321010277,67.5656034909439
66.4910489243751,69.691898394678
69.8511975468449,73.2507846425161
71.8725718061432,73.0457921122562
70.2146366702033,64.9639557818189
68.1180585807456,69.9931770451928
67.5364183345368,66.5582902571302
67.9161697580242,70.5972093529106
69.7690034229075,70.290270409078
69.3023905800484,66.0598429058582
72.5889657446406,74.8812751366736
69.5031050107231,70.6833576200676
71.9510466452491,72.4332783748501
68.4767643064301,65.2756149518301
66.9699427322081,70.3740250010389
66.4408216999404,66.7771346479611
66.7706728990725,69.3440484413747
71.2938160202712,73.1775795229593
76.497144843606,75.5446735631693
66.9082001264842,67.6602738485933
73.0430984963713,72.2306963639981
70.6253957172772,69.0395129807901
70.6227526350455,75.5578954239259
69.8860431074535,66.8073547400685
67.4078289687284,66.5001878636736
71.137700167738,74.285980204339
65.624842758149,65.9781512506632
68.8178459298427,66.9392158480022
66.6478000057597,71.3855630968925
74.2696608754386,70.0128653470159
69.3728457081524,75.3736018381752
71.4550958043166,71.0512735251035
67.2914264098757,66.9087121056257
67.9214049717539,69.233925285351
69.2613802412023,70.5468688856516
70.8891584009153,72.0442041635415
67.058513717678,71.4698563049632
67.952402051298,65.0942996643108
68.5484531489552,66.9794597375633
69.3958119806067,70.2522391430769
69.6500477297743,65.7886109045669
73.3329944675358,72.3471111325892
72.9328915634783,74.0143136253064
72.0777971131964,70.590497212347
71.0272690868728,68.5147112236286
69.7588258530025,68.0574528183999
70.5506439373469,69.7704209663124
70.2544715497347,67.4813520526626
71.2685722197492,67.4275779542692
68.538378772273,70.6533862333657
70.9230965781399,69.6978918253452
73.4248874636264,73.0459559761246
70.1592046650543,73.9454552462816
64.8375342790391,69.5729788748994
66.0652347559716,67.0253722413959
69.0001207442092,71.9658735922824
66.4552329872546,68.7808246032625
69.2215076053742,72.483763341774
71.0077986914916,70.0910098148982
74.9153587895661,71.2933323217407
71.2176307614231,75.2865836790952
72.9622708882098,70.0119466815407
71.7218783642525,71.8333902044533
70.4108524479074,68.1396820031019
64.5356851904922,70.3335013306066
74.5161427118496,71.8440552867022
74.1991405153877,68.162847655885
70.2165703642479,72.60905440289
66.2375436849022,69.7219791601517
67.9329128300541,69.0988300177632
68.2109366928424,74.050957662094
68.8780165520118,68.6703121572524
67.4927208609115,70.4242906927693
66.4100298903168,64.1162502004165
70.5225833425665,72.5673661696372
66.2212991954444,70.5648704342597
71.0185078281906,68.4843874285023
67.1572049542554,66.3187214997954
71.7019877298625,74.8131678608398
68.3850372351786,66.3913721684628
65.0496589830171,66.3874580032486
70.027946219244,71.2858468814742
67.3328632998871,65.720528030567
70.6854860405877,73.5135748270894
67.5009261376735,66.640133784505
71.20608516011,64.8640572930359
72.2386233679969,72.8514584704508
68.6924676351446,69.8621595027985
69.4206884065721,70.6377562484527
70.002377673343,71.1981850625349
70.5301183004412,65.8885877303579
70.1194491207853,70.5251945096265
65.7176803743703,66.1471139654662
68.6077079399418,67.1267174628667
63.1989810821361,64.9520853921194
74.999614858942,75.705119768448
68.4488543634799,67.0580519585317
69.5376495262603,69.76571728724
67.2470168604256,62.606049724798
67.4849976028355,67.2479526054662
65.838826523593,70.3678839205755
70.4740622493227,68.6547375772301
61.7169677458348,65.2929219437453
73.3760870208395,68.1918191763967
66.352619307123,66.9649657549403
65.2976755373479,67.3172632814453
70.9678341099394,69.7198672274691
67.8751506015297,67.8315860914329
65.1200052057474,68.6850027108759
72.6628905538338,69.1165800103301
71.0806874504363,70.291177363576
69.5252210600481,69.1163953721326
70.5577213680344,68.9439169804567
70.0693746119904,72.5756250034183
69.245342040354,68.2775825103367
66.9994778229948,70.3921920075404
69.2561709788971,69.2899979950583
69.8005513125147,65.7573798463517
70.1564662610466,67.4344862872966
68.9361039611486,72.8217917427777
69.3888256565592,75.6086888614926
68.4985790044792,72.1543523733096
65.923248525385,67.6822074119966
70.6034560205921,69.615073209887
63.3678071629428,65.6864349713872
69.0889213390192,69.0880639603587
73.1112695330581,72.0456148376133
67.2757061046118,68.9292399916002
61.6828453043354,62.3278674880529
69.7418533690718,72.9980491970643
70.6562678386665,71.0671686289821
73.0257969438862,73.4400855832163
73.696014975349,69.7138565152116
73.0370823887706,73.3805317143171
71.7733687134407,69.6960881848796
67.1501186935203,63.468695953827
68.4790593761977,67.8373546761249
65.6188628353994,65.3605603717864
68.1759956640955,70.9227245086273
70.424995854653,69.7698256352781
69.179543948173,65.7112913749207
65.3356995859849,65.5988114975222
67.8373345745387,68.2266297949828
67.8801334601615,68.586703740755
62.4840785152742,65.3117855906479
69.3147746921658,68.3788289179293
67.2409286193994,70.6416914657417
70.9421009057777,69.3328460199146
67.9180304263447,66.0875794700941
70.3549500697787,72.4292566168926
70.1162146139331,70.8490132893277
66.4772455753114,73.123726832477
63.1227564542663,66.5463650621307
68.4425249830769,69.8452939629153
71.4079975094235,72.0579763621375
74.4522035510963,79.0295238400149
66.218090878442,66.8706998774713
71.5169560423313,68.2938741611686
66.0992849555916,65.1878047291238
70.5690862667912,71.3692033655272
66.3833297927632,65.5145556068887
69.9245433541125,66.5468260996587
64.0213786066893,66.2127411306827
78.324920049206,74.1632894634495
70.3964538173943,71.2381951870186
66.4672138523897,68.0119731540562
68.6821824015591,68.5577601729944
67.8568728827052,69.4869468054866
69.9622746415207,70.8583863977273
71.4710286390277,69.1585262334538
69.0697823790032,67.4757455672155
68.3530729820327,67.4764499131259
67.3590883654712,71.8432780718157
68.0341445389803,65.3318677259479
66.3945677706135,67.9149680658373
68.4798032152202,69.0140754998521
65.9966434862373,70.0142875028875
64.4257597972231,67.0399543287026
71.9624952712411,71.3806320310387
70.4865315379339,69.7139583778555
66.6368603428222,68.7159508074535
69.1594712588366,72.4405480162198
70.0764831416895,71.5570525859099
67.351081988295,70.1339125119866
66.3534834389826,64.1644596599404
70.6223388428597,73.3040866263254
62.9388003828326,65.4671784099452
68.3282072792933,69.5961654230418
60.745304657909,65.5872790316277
69.2212953320562,71.6997819872167
73.5038874261344,70.1092025854859
66.327669900757,66.0739234900119
62.6658484047215,66.6286412345378
71.5777479980585,71.1998377973675
66.5953687451504,67.6406513226186
70.1570784085711,73.2690465291885
69.8246831851967,69.6711862641602
64.7448348124202,70.0168567925126
60.24480898859,64.1659300907285
68.8578652343772,71.1542357389548
72.166786381878,72.4580569035974
67.281184470404,68.8598393501385
75.5317549081642,72.5964223321805
64.7978535545683,68.4550659894096
67.4557238200336,71.3537449921593
70.4693275971198,68.605095852955
68.2207370051937,66.8505866051083
69.1170324132719,72.4888279060153
68.4062320075062,72.3625271235593
69.78025233361,66.9788450503341
67.2872684920295,64.9074316130955
70.0923493740767,73.0016333171532
70.915131796385,71.0630144772705
71.1679658307906,70.8380367738832
70.1120070522285,72.3649162589776
67.9270646476378,68.2320527143407
71.8298205235107,75.0801580732334
71.3705307669734,74.7657994652386
68.9711907005011,69.2120822448221
68.0412416436448,65.6188423254063
65.7514423535393,65.7882507064965
66.4322939049638,70.6620635614567
65.8669538298735,68.3340669349413
71.0737662306222,72.3330005178888
67.3190533515096,64.8472880643226
70.7466091146467,70.7032418158463
66.5313876540558,70.6202145257118
74.0178438028703,66.3679959599185
71.2706623626113,70.9162647264238
71.7996282821965,66.1637125569574
71.8667940726,72.0938722274669
66.1986232433627,64.4951224200811
67.2695638517672,70.3962397148654
69.7124435779527,70.2149503891855
70.1041484803495,69.9822030499289
68.5635055678606,67.825986229421
66.8387538748536,66.2203829610497
69.4027068370766,72.8541711266018
70.6173007677987,68.1382705112174
71.9056908927294,70.0118389172598
70.727190914802,71.0864334079127
67.9879166171416,68.5769015546355
71.0940069289591,68.2763074301711
71.4056429302244,70.4128994448036
70.3883046023322,71.1538422081987
70.2175439741659,72.4159860086754
67.5877956617615,68.7287973778697
67.4005815865609,69.3652795656908
66.4725286780808,66.0041083691199
68.9800734492195,66.5144316919465
66.2324514823342,66.864611040662
66.5302074197008,63.724182263463
68.811537854401,68.1128446851617
65.099357503224,64.0747095028664
70.4972881509812,72.2627487590184
68.2826640014101,68.8423457070183
70.8956952353621,65.7977459966049
67.4840791167207,64.1427141097377
68.4233196343468,71.027870658199
73.0758988887902,71.0552160550427
68.4007209851233,66.9467305978138
71.4598819271549,67.0150496116993
65.2611530528611,70.121647988745
68.0805825279025,66.5352465175025
70.6392934858633,68.4560939736918
67.2581608405549,66.4656110288489
67.9121726643276,67.5290516579481
66.6929586203792,69.1477696470543
68.289527199951,68.9787628963907
65.3057221981972,68.9033204580544
72.5115753689279,70.9616095675068
63.9962266586312,62.7053230991926
72.0521921896209,68.6421175525411
65.9320290430798,66.5818416091632
74.9291500440901,69.4743829578266
68.632222085803,68.7053910903863
70.6184425381466,66.889686292664
59.1974466304002,63.2372403936608
62.5534987427494,65.4452670195354
70.281715090908,67.2737809287796
73.5649488215969,72.3690823511726
66.3112222946059,65.9544986998018
65.0461682189595,65.1893559663384
67.7336596997396,69.1643859859949
73.165831173557,72.4913475860241
73.5930287272344,67.1057180653947
70.2965556535017,73.9750144380869
72.9094008409493,74.9210737854382
68.5109250754297,72.6838838968619
71.0957741914716,69.3678332408508
69.5419632067394,73.89657528824
70.6931215787438,72.5461086207865
67.0524437952581,74.5301585167631
69.5351908095831,66.4646167041142
69.608807007648,71.8844075824107
68.6312576955954,70.177295149344
72.2073832203436,70.0766461929558
64.6719824536475,70.9636273273235
70.6274559799464,68.4429509210072
67.2453390068057,68.0444133471984
63.1929652917625,70.0137783110029
67.4627177353324,64.7371995524254
67.9434823474664,69.2867631935957
62.8830711653372,66.3290037545095
67.0400196433444,65.6057842416107
63.6513787496858,64.7070804948826
69.4313867989104,70.6104258991596
71.108923863832,71.2080892044713
72.2452672361007,67.5717730503847
68.2712955761651,68.9837836487894
67.8371053043078,71.6507042303622
68.0296187922824,72.0674371131479
66.6677891657649,65.2841523775017
66.6846949755228,66.5448318689955
67.0245930015699,68.0186398834208
67.6941103878223,68.890046046268
68.0165207368329,64.5067494206214
71.556294145198,70.7866627087323
70.2253512625268,72.4774280736598
64.5419359335309,72.2053005483709
70.5347797325682,75.5543623475254
68.3428721096328,72.4488621343996
69.6335337241693,69.3483555082023
66.815678961634,65.0557343738303
68.0173004102868,69.8295473726608
67.4107935703851,63.8513455210676
73.3316385961359,70.3467153174982
74.6988684156864,74.8368563698741
72.4931142413043,69.4357418570719
69.9857997879645,66.8276124050836
65.2759054180364,64.6197674589321
72.2337769004853,73.2079345905786
68.0532167882933,72.5980919943245
68.5055886141344,69.4614935647548
71.9218597137179,70.6518013475624
66.1249850736677,67.7964234136653
69.8797080288991,69.7628878086413
69.7101643548196,66.1263391291165
74.8840049457053,72.6030084986446
69.4624932786514,69.9375759017927
68.2148185545044,65.1505654486337
71.0634927862838,70.5106090474204
65.4769233648178,66.7120004454995
68.0176110836301,70.6221762864286
67.1893809622256,69.462866244891
67.4214590740805,69.0480674300196
65.0415451346798,64.4117540335842
69.2247034348855,70.0950177202119
68.5242618436336,66.701518509558
68.5703457011067,71.8152450402249
68.2003190542317,68.7074568885219
72.7008455595957,73.3077051541212
67.3076448840982,71.3505016798739
67.3363990248177,66.4637098407247
71.2601489419262,73.9546647597721
71.411841505836,71.9287991112395
72.6201071288184,69.3553470300297
68.919017169164,68.9650392629546
68.040060793265,65.9543401132901
69.155450862334,71.7852527191184
66.0027330338307,66.0112763630032
63.7906944188895,64.303030579516
66.2614609235749,68.1902286701739
67.8232149620578,67.3087117940913
67.3319432877881,68.226473457319
73.7557018643739,73.4579796611311
68.3282795750076,69.5324859363344
66.8616130592482,67.4593634642608
69.5826206595903,70.9044504670729
69.4268592440132,67.3718840166664
68.9361891189607,70.5092544945032
73.8902068553983,71.8887822931629
68.2119222183266,65.6234057800923
69.2382898906497,69.2980801848763
67.0541197076368,68.8453591051758
66.4348224566333,67.2241045431567
68.0999848167228,68.9046599986936
67.0328217705691,68.0603867430351
72.1799362963149,68.9838513695432
64.7539804207513,65.8169396294816
68.5619938286388,67.2662498056935
67.2648492335032,67.3716723041566
69.1545431724874,69.524580940912
70.8184680014634,69.1586760716123
71.9763222981972,68.7128992583472
65.1957054726339,64.9125920197585
71.784977695326,71.0753539067902
66.9503002466124,67.4011041788614
64.7426430359196,63.3528778534948
69.9965256335178,66.5891225806379
64.2249357686426,64.2525984208162
69.9903498066794,67.028255435262
72.0416863347299,70.5079669438882
70.0736801799175,69.4148375941155
69.4148335931102,67.1223988485071
71.489526505844,68.5789395279621
66.8156968581426,63.9117615405481
70.015816499746,70.9362191915945
71.6124324052168,69.6486128515824
68.5174440951369,70.7525138457822
68.2818042107919,66.1119823414486
69.2309054539027,68.072616748399
64.6151658618256,69.0316747056516
64.9318322063146,70.3745094043166
67.6962436493218,69.0299739670358
65.8779949906599,67.9379848690186
69.8049332731318,68.0784252334459
67.2319680731387,68.116699952172
68.6909094839055,67.6635242649212
65.2157012208846,72.3043952960875
70.7888986698782,69.3163850729832
72.1487399423725,69.374668737174
67.6694284107926,66.5950403641488
71.8464834866512,68.4848199743712
71.1694369823087,72.1243450865592
71.8721626960957,70.2153071569969
69.5181271219632,70.9212536506922
68.862317894471,69.4341967255716
66.5637623393315,66.0720967399352
69.1292646482076,72.3878961401087
70.6274390729346,72.0068671635613
67.9714864822744,72.1772620752399
63.9813883010015,69.9029619076984
71.0052819256604,69.6235904098993
64.4627111654848,59.8021710541097
72.4518923637784,69.2384927361038
65.1925178114353,65.5628918504798
65.0288127677584,59.0437574949886
68.8534275477407,70.1836062966942
66.0903341036149,62.9276543606593
72.3344550666325,64.9762018377081
67.933106234893,70.2785450996232
72.2999379908674,72.2151475864048
68.6334182435837,68.7444843359836
68.8980472724287,71.083446671305
68.2046768838055,71.178925173598
70.3232107257255,66.9225846451932
68.8943182570877,64.7698586299833
65.2298101271263,63.4408564278825
68.2233110068572,71.6248844197342
67.5064181384575,71.1745894609331
66.3411748723649,68.8128339291785
70.2742880083053,67.3803700535526
66.5312097590894,71.7465808986496
72.0510011202832,69.3749688601744
68.6697498804482,74.2072497321271
72.3818419459364,69.1488177371941
71.7925604432174,68.7932855664036
72.2734829705916,70.570055087186
63.9538232320313,66.8663505925104
67.2543093126797,69.4007171346564
69.542900219723,72.3492939602387
